,target_id,pAc,smiles
233,O00329,5.64,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=C(O3)C=CC=C4Br
234,O00329,5.64,C1=CC(=CC(=C1)[N+](=O)[O-])C2=C3C(=NC=NC3=NN2)N
235,O00329,5.65,CN1C(=O)C=C(N=C1CC(=O)NC2=CC(=C(C=C2)F)Br)N3CCOCC3
236,O00329,5.66,CC1=CC2=C(C=C1)N=C(N2)CC3=NC(=O)C=C(N3)N4CCOCC4
237,O00329,5.66,CN1C(=O)C=C(N=C1CC(=O)NC2=CC(=C(C=C2)F)Cl)N3CCOCC3
238,O00329,5.66,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=C(C=CC=C4O3)C5=CC=CC=N5
239,O00329,5.66,C1CN(CCN1C2=NC(=NC(=N2)N3C4=CC=CC=C4N=C3C(F)F)N5CCOCC5)C(=O)[C@H](CC6=CC=CC=C6)N
240,O00329,5.67,CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOC[C@@H]3CC4=CC=CC=C4)C
241,O00329,5.68,CC1=C(C2=C(O1)N=CN(C2=O)CC(C)C)C(=O)NCC3=CC=CC=C3
242,O00329,5.69,CC(C)N1C2=C(C(=N1)C3=C4C=CNC4=CC=C3)C(=NC=N2)N
243,O00329,5.69,CC1=C(C=CC2=C1OC(=NC2=O)N3CCOCC3)OCC4=CN=CC=C4
244,O00329,5.7,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)NC(=O)N4)C(=NC=N2)N
245,O00329,5.7,CC1=CC=CC=C1S(=O)(=O)N(C)/N=C/C2=C3C=C(C=CN3N=C2)C#N
246,O00329,5.7,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC(=NC=C3)C4(CC4)C#N
247,O00329,5.7,C1COCCN1C2=NC3=C(S2)C(=O)N=CN3CC4=CC=CC=C4
248,O00329,5.7,CCSC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
249,O00329,5.7,CC(=O)NC1=NN2C=C(C=CC2=N1)C3=CC(=C(C=C3)OC)OC
250,O00329,5.7,CC1=NN=C(S1)N(C)S(=O)(=O)C2=CC=C(C=C2)NCC3=CC(=CC(=C3)C(=O)NCCC4=CC=CC=C4F)C5=CN=C(C=C5)OC
251,O00329,5.7,CN(C)CCN(C)C1=C(C=C(C=C1)C#N)S(=O)(=O)C2=NC(=CS2)C3=C4C=C(C=CN4N=C3)Br
252,O00329,5.7,C1CNCCC1CN2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
253,O00329,5.7,C1=CC2=C(C=C1C3=CN=C(C=C3)OCCO)SC(=N2)N
254,O00329,5.7,CN1C2=C(C(=N1)C3=CC(=C(C=C3)OC)F)C(=NC(=N2)N)NCC4=CC=CC=C4
255,O00329,5.72,CC(C)N1C2=C(C(=N1)C3=CC4=C(S3)C=CC(=C4)C=O)C(=NC=N2)N
256,O00329,5.72,CC(C)N1C2=C(C(=N1)C3=CC(=C(C(=C3)OC)OC)OC)C(=NC=N2)N
257,O00329,5.72,CC(=O)NC1=NC=C(C=N1)C2=NC3=C(C(=N2)N4CCOCC4)N=CC=C3
258,O00329,5.72,CC(C)N1C2=C(C(=N1)C3=CN=CC=C3)C(=NC=N2)N
259,O00329,5.73,C1CN(C2=C1C=C(C=C2)Cl)C(=O)CC3=C(SC(=N3)N4CCOCC4)C(=O)N
260,O00329,5.74,CCN1C2=C(C3CCCN3C1=S)C(=C(C(=N2)C4=CC=C(C=C4)OC)C#N)N5CCOCC5
261,O00329,5.74,C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)NC(=O)OC4=CC=CC=C4
262,O00329,5.74,CC(C)N1C2=C(C(=N1)C3=CC4=CC=CC=C4N=C3Cl)C(=NC=N2)N
263,O00329,5.74,CCC(CC)C1=NC(=CS1)C2=C(N=C(S2)NC(=O)N3CCC[C@H]3C(=O)N)C
264,O00329,5.74,C1CC1CN2C3=C(C(=N2)C4=CC5=CC=CC=C5C=C4)C(=NC=N3)N
265,O00329,5.75,CN1C(=O)C=C(N=C1CC(=O)NC2=CC(=C(C=C2)F)F)N3CCOCC3
266,O00329,5.75,CC(C)(C1=NC=CC(=C1)C2=CN=C(S2)NC(=O)N3CCC[C@H]3C(=O)N)C(F)(F)F
267,O00329,5.7666666666666675,CN1C2=CC=CC=C2N=C1CC3=NC(=O)C=C(N3)N4CCOCC4
268,O00329,5.77,C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)NS(=O)(=O)C4=CC=CC=C4
269,O00329,5.77,C1CC2C3=C(NC(=NC3=O)CN4CCOCC4)N(C(=S)N2C1)C5=CC=CC=C5
270,O00329,5.77,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)OC=CC4=O)C(=NC=N2)N
271,O00329,5.79,C[C@H](CN)N1C2=C(C(=N1)C3=CC(=C(C=C3)Cl)O)C(=NC=N2)N
272,O00329,5.79,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=CC=CC=C43)C
273,O00329,5.8,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CSC(=N3)C4CCC4
274,O00329,5.8,C1C[C@H](N(C1)C(=O)NC2=NC3=C(S2)C4=C(CC3)SC(=N4)CC5CC5)C(=O)N
275,O00329,5.8,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)F)S(=O)(=O)NC3=CC=CC=C3
276,O00329,5.8,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCC4=CC=CC=C4)C=C2
277,O00329,5.8,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C=C2
278,O00329,5.8,CC(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C=C2
279,O00329,5.805,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=NC(=NC=C3)C4(CC4)C
280,O00329,5.81,C1CN(C2=CC=CC=C21)C(=O)CC3=C(SC(=N3)N4CCOCC4)C(=O)O
281,O00329,5.81,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)C2=NC(=CS2)C3=C4C=C(C=CN4N=C3)Br
282,O00329,5.82,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CSC(=N3)CC4CC4
283,O00329,5.82,C[C@@H]1CCN([C@@H]1C(=O)N)C(=O)NC2=NC(=C(S2)C3=CSC(=N3)C4(CC4)C(F)(F)F)C
284,O00329,5.82,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CSC(=N3)C(C)(C)C
285,O00329,5.82,C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)COC4=CC=C(C=C4)C#N
286,O00329,5.82,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=CN=C4C=C3)NC(=O)OC(C)(C)C)C(=NC=N2)N
287,O00329,5.83,C1CCC2(C1)CC3=C(C(=O)C2)SC(=N3)N4CCOCC4
288,O00329,5.83,CN1C(=O)C=C(N=C1CC(=O)NC2=CC=C(C=C2)F)N3CCOCC3
289,O00329,5.84,CC(C)(C1=NC=CC(=C1)C2=C(N=C(S2)NC(=O)N3CCC[C@H]3C(=O)N)Cl)C(F)(F)F
290,O00329,5.85,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NCC(F)(F)F
291,O00329,5.85,CC(C)N1C2=C(C(=N1)C3=CC=C(C=C3)NS(=O)(=O)C)C(=NC=N2)N
292,O00329,5.85,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)C#N)F)C(=NC=N2)N
293,O00329,5.86,CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOCC3CC4=CC5=CC=CC=C5C=C4)C
294,O00329,5.86,C1=CC(=C(C=C1C2=NN(C3=C2C(=NC=N3)N)CCCC#N)O)F
295,O00329,5.87,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3=CC=CC(=C3)C(F)(F)F
296,O00329,5.88,C1=CC(=C(C(=C1)F)F)NS(=O)(=O)C2=C(C=CC(=C2)C3=CN=C(N=C3)N)Cl
297,O00329,5.89,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC=C(C=C4)Cl
298,O00329,5.89,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)OCCO4)C(=NC=N2)N
299,O00329,5.89,CC1=NC(=NC(=N1)N)N2C3=CC=CC=C3N=C2NC4=NOC=C4
300,O00329,5.89,CC1=C(C=CC=C1C(F)(F)F)CN2C=CN3C2=NC(=CC3=O)C4CCOCC4
301,O00329,5.9,C1=CC(=CN=C1)C2=CC3=C(C=C2)N=C(S3)N
302,O00329,5.9,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCCN(C)C)C=C2
303,O00329,5.9,CC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
304,O00329,5.9,CCCCNS(=O)(=O)C1=CC=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)C)C=C2
305,O00329,5.9,CNC(=O)C1=NC(=CN=C1N)C2=CC(=CC=C2)S(=O)(=O)NC3=CC(=CC=C3)Cl
306,O00329,5.9,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)N)O)C(=NC=N2)N
307,O00329,5.9,CC(C)OC1=CN=CC(=C1)C2=CC3=C(C=C2)N=C(S3)N
308,O00329,5.92,CC(C)N1C2=C(C(=N1)C3=CC4=CC=CC=C4C=C3)C(=NC=N2)N
309,O00329,5.92,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)OC)S(=O)(=O)NC3=CC=CC=C3
310,O00329,5.92,CC(C)N1C2=C(C(=N1)C3=CC(=C(C=C3)NC(C)CO)OC)C(=NC=N2)N
311,O00329,5.92,C1CN(CCN1C2=NC(=NC(=N2)N3C4=CC=CC=C4N=C3C(F)F)N5CCOCC5)C(=O)[C@H](CC6=CC=C(C=C6)O)N
312,O00329,5.92,CC(C)N1C2=C(C(=N1)C3=CC=C(C=C3)CC#N)C(=NC=N2)N
313,O00329,5.92,CN1C2=C(C(=N1)C3=CC4=CC=CC=C4S3)C(=NC=N2)N
314,O00329,5.93,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=CC=CC(=C4O3)C5=CC=CC=C5
315,O00329,5.93,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3=C(C(=CC=C3)F)Cl
316,O00329,5.93,C1CCC2(CC1)CC3=C(C(=O)C2)SC(=N3)N4CCOCC4
317,O00329,5.94,CC1=CC2=C(C=C1)N=C(O2)CC3=NC(=O)C=C(N3)N4CCOCC4
318,O00329,5.94,CC1=CC=C(C=C1)C2=CSC3=C2OC(=CC3=O)N4CCOCC4
319,O00329,5.94,C1COCCN1C2=NC(=NC3=C2N=CC=C3)C4=CC=C(C=C4)CO
320,O00329,5.95,COC1=CC=C(C=C1)C2=CC(=CC=C2)S(=O)(=O)N3CCN(CC3)C4=NC=CN=C4C5=CC=C(C=C5)OC
321,O00329,5.95,CC(C)C1=NC2=C(N1C3=NC(=NC(=N3)N4CCOCC4)N5CCOCC5)C=CC(=C2)OC
322,O00329,5.955,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=NC(=NC=C3)C(C)C
323,O00329,5.96,C1COCCN1C2=CC(=O)N=C(N2)CC(=O)NC3=CC(=CC=C3)F
324,O00329,5.96,C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)CNC4=CC=C(C=C4)Cl
325,O00329,5.96,CNC(=O)C1=NC(=CN=C1N)C2=CC(=CC=C2)S(=O)(=O)NC3=CC=CC=C3
326,O00329,5.97,CN1C2=C(C=CC(=C2)F)N=C1CC3=NC(=O)C=C(N3)N4CCOCC4
327,O00329,5.97,C1=CC=C(C=C1)C2=C(OC=N2)CN3C4=C(C(=N3)C5=CC(=C(C=C5)F)O)C(=NC=N4)N
328,O00329,5.97,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC
329,O00329,5.98,CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOC4=C3C=CC(=C4)C5=CC=CC=C5)C
330,O00329,5.99,CC(C)(C)OC(=O)N1C=CC2=C1C=CC(=C2)C3=NN(C4=C3C(=NC=N4)N)C5CCCC5
331,O00329,5.99,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3=C(C=C(C=C3)Cl)Cl
332,O00329,5.99,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3=CC=CC=C3Cl
333,O00329,5.99,CCN1C2=C(C3CCCN3C1=S)C(=O)N=C(N2)CN4CCOCC4
334,O00329,6.0,CN1CCC(CC1)OC2=NC=NC3=C2N=C(C=C3)C4=CC(=C(N=C4)Cl)NS(=O)(=O)C5=C(C=C(C=C5)F)F
335,O00329,6.0,CC1=CC=C(C=C1)NC2=CC(=CN3C2=NC(=CC3=O)N4CCOCC4)C
336,O00329,6.0,C1=CC2=C(C=C1C3=CN=C(C=C3)C(F)(F)F)SC(=N2)N
337,O00329,6.0,CC1=CC(=C2C(=C1)C(=O)C=C(O2)C3=CC=NC=C3)C(C)NC4=CC=CC=C4
338,O00329,6.0,C[C@@H]1CCN([C@@H]1C(=O)N)C(=O)NC2=NC3=C(S2)C4=C(CC3)SC(=N4)C(C)(C)C
339,O00329,6.0,C1COCCN1C2=NC3=C(S2)C(=O)N=CN3CCC4=CC=CC=C4
340,O00329,6.0,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)N=C(C=C4)NN)C(=NC=N2)N
341,O00329,6.0,C[C@@H](CN)N1C2=C(C(=N1)C3=CC(=C(C=C3)Cl)O)C(=NC=N2)N
342,O00329,6.0,C1COCCC1OC2=NC=NC3=C2N=C(C=C3)C4=CC(=C(N=C4)Cl)NS(=O)(=O)C5=C(C=C(C=C5)F)F
343,O00329,6.0,CC[C@H](C)[C@@H](C(=O)N1CCN(CC1)C2=NC(=NC(=N2)N3C4=CC=CC=C4N=C3C(F)F)N5CCOCC5)N
344,O00329,6.0,CC(=O)NC1=NN2C=C(C=CC2=N1)C3=CC(=CC=C3)S(=O)(=O)NC
345,O00329,6.0,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC=CC=C4F
346,O00329,6.0,C1CN(C2=C1C=C(C=C2)Br)C(=O)CC3=C(SC(=N3)N4CCOCC4)C(=O)O
347,O00329,6.0,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=C(C=CC=C4O3)C5=CC=NC=C5
348,O00329,6.01,CC(C)(C)C1=NC2=C(S1)CCC3=C2SC(=N3)NC(=O)N4CC[C@H]([C@H]4C(=O)N)CN(C)C
349,O00329,6.02,C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)C4=CC5=C(C=C4)OCCO5
350,O00329,6.02,CN1CCN(CC1)C2=CC=C(C=C2)NC(=O)NC3=CC=C(C=C3)C4=NC5=C(C=NN5CC(F)(F)F)C(=N4)N6CC7CCC(C6)O7
351,O00329,6.02,C1COCCN1C2=NC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
352,O00329,6.02,C1CCC(C1)N2C3=C(C(=N2)C4=CC5=C(C=C4)C=CN5)C(=NC=N3)N
353,O00329,6.026666666666666,C1COCCN1C2=CC(=O)C3=C(O2)C(=CC=C3)C4=CC=CC=C4
354,O00329,6.035,CCN(CC)C1=NC=CC(=N1)C2=C(N=C(S2)NC(=O)N3CCC[C@H]3C(=O)N)C
355,O00329,6.04,C[C@H]1CCN([C@@H]1C(=O)N)C(=O)NC2=NC3=C(S2)C4=C(CC3)SC(=N4)C(C)(C)C
356,O00329,6.04,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)/N=C/C2=CN=C3N2C=C(C=C3)Br
357,O00329,6.05,CC1=NC(=NC(=N1)N)N2C3=CC=CC=C3N=C2NC4=CC(=CC=C4)NC(=O)C
358,O00329,6.05,CC1=CN2C(=O)C=C(N=C2C(=C1)N(C)C3=CC=CC=C3)N4CCOCC4
359,O00329,6.05,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)CC#N)C(=NC=N2)N
360,O00329,6.05,CC1=NC(=NC(=N1)NC)N2C3=CC=CC=C3N=C2NC4=CC=NN4
361,O00329,6.05,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N/N=C(\C)/C2=C3C=C(C=CN3N=C2)C#N
362,O00329,6.06,CCN1C2=C(C3CCCN3C1=S)C(=O)N=C(N2)C(C)N4CCOCC4
363,O00329,6.07,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=C(O3)C=CC(=C4)F
364,O00329,6.07,CN1C2=C(C=C(C=C2)F)N=C1CC3=NC(=O)C=C(N3)N4CCOCC4
365,O00329,6.08,C1COCCN1C2=NC(=NC3=C2N=CC=C3)C4=CC(=CC=C4)NC(=O)NC5=CC=C(C=C5)CO
366,O00329,6.09,CC(C)C1=CC=C(C=C1)C2=NC=CN=C2N3CCN(CC3)S(=O)(=O)C4=CC=CC(=C4)C5=CN=C(N=C5)N
367,O00329,6.09,C1=CC=C2C=C(C=CC2=C1)C3=C4C(=NC=NC4=NN3)N
368,O00329,6.09,CC1=CC(=CC=C1)NCC2=CC=CN3C2=NC(=CC3=O)N4CCOCC4
369,O00329,6.09,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CSC(=N3)C4(CC4)C(F)(F)F
370,O00329,6.1,COC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N
371,O00329,6.1,CC1=CN2C(=O)C=C(N=C2C(=C1)N[C@H](C)C3=CC=CC=C3)N4CCOCC4
372,O00329,6.1,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)C(=O)C)C(=NC=N2)N
373,O00329,6.1,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NCC(=O)NC)C=C2
374,O00329,6.1,CC(C)(C#N)C1=CC=C(C=C1)N2C3=C4C=C(C=CC4=NC=C3N(C2=O)C)C5=CN(N=C5)C
375,O00329,6.1,CC(C)(C)NS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)NC(=O)NC)C=C2
376,O00329,6.1,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC(=CC=C4)C(F)(F)F
377,O00329,6.1,CN1C2=C(C(=N1)C3=CC4=CC=CC=C4C=C3)C(=NC=N2)N
378,O00329,6.1,CC1=CN2C(=O)C=C(N=C2C(=C1)NCC3=CC=CC=N3)N4CCOCC4
379,O00329,6.11,C1COCCN1C2=CC(=O)N=C(N2)CC3=NC4=CC=CC=C4O3
380,O00329,6.11,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOC4=C3C=CC(=C4)F)C
381,O00329,6.11,C1CC(C1)N2C3=C(C(=N2)C4=CC(=C(C=C4)F)O)C(=NC=N3)N
382,O00329,6.11,C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)C4=CC=CC=C4
383,O00329,6.11,C1COCCN1C2=NC(=NC3=C2N=CC=C3)C4=CC=C(C=C4)NC(=O)NC5=CC(=CC=C5)O
384,O00329,6.12,CCN1C2=C(C(=N1)C3=CC4=CC=CC=C4C=C3)C(=NC=N2)N
385,O00329,6.125,CC1=C(C2=C(C=CC(=C2)Cl)N=C1C)N3CC(C4=C3C=C(C=C4)N5CCOCC5)(C)C
386,O00329,6.13,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3=C(C(=CC=C3)Cl)Cl
387,O00329,6.14,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)OC)C(=NC=N2)N
388,O00329,6.14,CC1(CC2=C(C(=O)N1)SC(=N2)N3CCOCC3)C
389,O00329,6.15,CC1=CC2=C(C=NN2C=C1)/C=N/N(C)S(=O)(=O)C3=C(C=CC(=C3)[N+](=O)[O-])C
390,O00329,6.15,C1=CC(=C(C=C1C2=NN(C3=C2C(=NC=N3)N)CCCCC#N)O)F
391,O00329,6.15,CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOCC3)C
392,O00329,6.15,CC1=CC=C(C=C1)NCC2=CC=CN3C2=NC(=CC3=O)N4CCOCC4
393,O00329,6.15,CC(C)(C)C1=NC2=C(S1)CCC3=C2SC(=N3)NC(=O)N4CCC[C@H]4C(=O)N
394,O00329,6.15,CC1=NC(=NC(=N1)N)N2C3=CC=CC=C3N=C2NC4CCOCC4
395,O00329,6.15,CC1=CN2C(=O)C=C(N=C2C(=C1)NCC3=CC=NC=C3)N4CCOCC4
396,O00329,6.16,CC1=NC(=NC(=N1)N)N2C3=CC=CC=C3N=C2NC4=CNN=C4
397,O00329,6.16,CC(C)N1C2=C(C(=N1)C3=CC(=CO3)C=O)C(=NC=N2)N
398,O00329,6.16,CC(C)N1C2=C(C(=N1)C3=CN=C(N=C3OC)OC)C(=NC=N2)N
399,O00329,6.16,C[C@@H]1CN(C[C@@H](O1)C)C2=NC(=NC3=C2N=CC=C3)C4=CC(=CC=C4)O
400,O00329,6.16,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N(C)/N=C/C2=C3C=C(C=CN3N=C2)C(=O)OC
401,O00329,6.16,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=NC(=NC=C3)C4CCC4
402,O00329,6.17,C1CN(CCN1C2=NC(=NC(=N2)N3C4=CC=CC=C4N=C3C(F)F)N5CCOCC5)C(=O)[C@H](CCCCN)N
403,O00329,6.17,COC1=C(C=C(C=C1)C2=NN(C3=C2C(=NC=N3)N)[C@@H]4CCNC4)O
404,O00329,6.17,CC1=C(SC(=N1)NC(=O)N2CCCC2)C3=CC(=NC=C3)C(C)(C)C
405,O00329,6.17,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)CO)C(=NC=N2)N
406,O00329,6.17,CC(C)N1C2=C(C(=N1)C3=C(C(=CC=C3)O)F)C(=NC=N2)N
407,O00329,6.17,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)C(=O)NC4=NCCS4)C(=NC=N2)N
408,O00329,6.17,CC1=C(SC(=N1)NC(=O)N2CC[C@H]2C(=O)N)C3=NC(=NC=C3)C(C)(C)C
409,O00329,6.18,CC(C1=NC2=C(C(=NN2C)Br)C(=O)N1C3=CC=CC=C3)N4C=NC5=C4N=CN=C5N
410,O00329,6.18,CN1C2=C(C(=N1)C3=CC4=C(C=C3)C=CN4)C(=NC=N2)N
411,O00329,6.18,CC(C1=NC2=C(C(=O)N1C3=CC=CC=C3)N=CC=C2)N4C=NC5=C4N=CN=C5N
412,O00329,6.18,CC1=C(C=C(C=C1)C2=C3C(=NC=NC3=NN2)N)O
413,O00329,6.19,COC1=CC=CC2=C1CCN2C(=O)CC3=NC(=O)C=C(N3)N4CCOCC4
414,O00329,6.19,CC(C)N1C2=C(C(=N1)C3=CC4=C(C=C3)OCC4)C(=NC=N2)N
415,O00329,6.19,CC1=CC=C(C=C1)CNC2=CC(=CN3C2=NC(=CC3=O)N4CCOCC4)C
416,O00329,6.19,CN(C)CCN(C)C1=C(C=C(C=C1)S(=O)(=O)C2=NC(=CS2)C3=C4C=C(C=CN4N=C3)Br)C#N
417,O00329,6.19,CC(C)N1C2=C(C(=N1)C3=CC(=CC=C3)NS(=O)(=O)C)C(=NC=N2)N
418,O00329,6.19,C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)C4=CC5=C(C=C4)NC=C5
419,O00329,6.19,CC(C)N1C2=C(C(=N1)C3=CC=CC(=C3)C#N)C(=NC=N2)N
420,O00329,6.2,C1COCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=CC=C(C=C4)F
421,O00329,6.2,C1COCCN1C2=NC(=O)N3C=CN(C3=C2)CC4=C(C(=CC=C4)Cl)Cl
422,O00329,6.2,C1CSCCN1C2=CC(=O)N3C=CN(C3=N2)CC4=C(C(=CC=C4)Cl)Cl
423,O00329,6.2,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CSC(=N3)C4=CN=CC=C4
424,O00329,6.2,CC1=CC=CC=C1OC2=C3C(=CC(=C2)C)C(=O)C=C(N3)N4CCOCC4
425,O00329,6.2,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)N
426,O00329,6.21,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CC=C(C=C3)N4C=CC=N4
427,O00329,6.21,CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOC4=CC=CC=C43)C
428,O00329,6.21,CC1=C(SC(=N1)NC(=O)C)C2=CSC(=N2)C(C)C
429,O00329,6.21,COC1=CC=CC(=C1)NC(=O)CC2=NC(=O)C=C(N2)N3CCOCC3
430,O00329,6.22,CC1=CC2=C(C=C1)N(CCO2)C3=NC4=C(S3)C(=O)NC(C4)(C)C
431,O00329,6.22,CC1=CC=C(C=C1)S(=O)(=O)NCC2=CC=CN3C2=NC(=CC3=O)N4CCOCC4
432,O00329,6.24,C1COCCN1C2=CC(=O)N3C=CC=C(C3=N2)CSC4=CC=CC=C4
433,O00329,6.24,CC1(CC2=CC=CC=C2N1C(=O)CC3=NC(=O)C=C(N3)N4CCOCC4)C
434,O00329,6.24,CC1=C(C=C(C=C1)[N+](=O)[O-])S(=O)(=O)N/N=C/C2=C3C=C(C=CN3N=C2)C#N
435,O00329,6.25,CC1=CC(=CC=C1)NS(=O)(=O)C2=C(C=CC(=C2)C3=CN=C(C(=N3)C(=O)NC)N)Cl
436,O00329,6.25,C1COCCN1C2=NC(=NC3=C2N=CC=C3)C4=CC=C(C=C4)NC(=O)NC5=CC=NC=C5
437,O00329,6.25,CC1CN(C2=CC=CC=C12)C(=O)CC3=C(SC(=N3)N4CCOCC4)C(=O)N
438,O00329,6.26,CC1=CC=C(C=C1)OCC2=CC=CN3C2=NC(=CC3=O)N4CCOCC4
439,O00329,6.26,CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOC4=C3C=CC(=C4)Br)C
440,O00329,6.26,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3=CC(=CC=C3)OC
441,O00329,6.26,COC1=CC=C(C=C1)C2=CSC3=C2OC(=CC3=O)N4CCOCC4
442,O00329,6.27,C1C[C@H](N(C1)C(=O)NC2=NC3=C(S2)C=C(C=C3)C4=CC(=C(N=C4)N)C(F)(F)F)C(=O)N
443,O00329,6.27,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(C=C2)Cl)S(=O)(=O)NC3=CC=C(C=C3)Cl
444,O00329,6.27,CNC(=O)C1=NC(=CN=C1N)C2=CC(=C(N=C2)N)S(=O)(=O)NC3=CC=CC=C3
445,O00329,6.2799999999999985,CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=NC(=NC=C3)C(C)(C)C
446,O00329,6.28,CC1=NC(=NC(=N1)N)N2C3=CC=CC=C3N=C2NC4=NN(C=C4)C(F)F
447,O00329,6.28,CC1=CC=CC=C1NC(=O)C2=CC=CN3C2=NC(=CC3=O)N4CCOCC4
448,O00329,6.28,C[C@H](C1=CC=CC=C1C(F)(F)F)OC2=C(SC(=C2)N3C=NC4=C3C=C(C=C4)OC5CCN(CC5)C)C(=O)N
449,O00329,6.285,CC1=C(C2=CC=CC=C2N=C1C)N3CC(C4=C3C=C(C=C4)N5CCOCC5)(C)C
